customerID,split,Churn
4032-RMHCI,train,0
0549-CYCQN,train,0
3481-JHUZH,train,0
7250-EQKIY,test,1
3594-IVHJZ,test,0
6869-FGJJC,train,0
3896-ZVNET,train,0
8205-VSLRB,train,0
5960-MVTUK,train,0
6817-WTYHE,train,0
3082-VQXNH,train,0
4013-UBXWQ,train,1
4931-TRZWN,train,0
0750-EKNGL,train,0
7669-LCRSD,test,0
3567-PQTSO,test,0
5519-NPHVG,train,1
8043-PNYSD,train,0
9938-EKRGF,train,0
2703-AMTUL,train,0
0928-JMXNP,train,0
8173-RXAYP,test,0
4825-XJGDM,train,0
5402-HTOTQ,test,0
6734-JDTTV,train,0
7850-THJMU,train,0
3890-RTCMS,train,0
8849-GYOKR,test,1
3148-BLQJT,train,1
3717-FDJFU,test,0
3665-JATSN,train,0
7966-YOTQW,train,0
0461-CVKMU,train,1
8806-EAGWC,train,1
8853-TZDGH,train,0
7779-LGOVN,train,1
4324-BZCKL,train,0
6924-TDGMT,train,0
9710-ZUSHQ,test,1
1536-YHDOE,train,0
8123-QBNAZ,train,0
3629-ZNKXA,train,0
4827-LTQRJ,train,0
7711-YIJWC,train,0
5482-VXSXJ,train,0
7365-BVCJH,train,0
9620-ENEJV,train,0
4183-WCSEP,train,1
2378-YIZKA,train,0
5498-TXHLF,train,1
0689-DSXGL,train,0
6818-DJXAA,train,0
9722-UJOJR,train,1
0464-WJTKO,train,0
8902-ZEOVF,train,0
6778-EICRF,train,0
2662-NNTDK,train,0
4132-KALRO,train,0
3902-FOIGH,train,1
6772-KSATR,train,1
7112-OPOTK,train,1
2874-YXVVA,train,0
1245-HARPS,train,0
4210-QFJMF,train,1
4323-ELYYB,train,0
4293-ETKAP,train,0
6064-PUPMC,train,0
6504-VBLFL,train,0
6322-PJJDJ,train,0
0330-BGYZE,train,0
1085-LDWAM,test,0
7586-ZATGZ,train,0
7197-VOJMM,train,0
3318-OSATS,train,1
5828-AVIPD,test,1
1843-TLSGD,train,0
9626-VFRGG,train,0
7075-BNDVQ,train,0
9143-CANJF,test,0
7284-BUYEC,train,0
2041-JIJCI,test,0
1086-LXKFY,train,1
4900-MSOMT,train,0
2229-VWQJH,train,0
9194-GFVOI,train,0
1336-EZFZY,train,0
4282-MSACW,train,0
1403-LKLIK,train,0
2636-ALXXZ,train,1
7774-OJSXI,train,1
7786-WBJYI,train,1
0136-IFMYD,train,0
5144-TVGLP,test,0
9643-AVVWI,test,0
0253-ZTEOB,train,0
2706-QZIHY,train,0
6061-PQHMK,train,0
9885-CSMWE,train,1
6137-MFAJN,train,0
9122-UMROB,test,0
4232-JGKIY,train,0
2402-TAIRZ,train,0
9659-ZTWSM,train,0
9139-TWBAS,train,0
6685-GBWJZ,test,0
5016-ETTFF,train,1
3866-MDTUB,train,1
2195-VVRJF,test,0
3913-RDSJZ,train,0
8058-JMEQO,train,1
4203-QGNZA,train,0
5043-TRZWM,train,0
0697-ZMSWS,train,1
7657-DYEPJ,train,1
9494-BDNNC,train,0
1640-PLFMP,train,0
5366-OBVMR,train,0
8276-MQBYC,train,1
7644-OMVMY,train,0
7593-XFKDI,train,1
4573-JKNAE,train,0
0337-CNPZE,train,1
9817-APLHW,train,0
8380-MQINP,train,0
0840-DFEZH,train,0
1513-XNPPH,train,1
8690-ZVLCL,train,0
6015-VVHHE,train,1
1125-SNVCK,train,0
0384-LPITE,train,0
4616-EWBNJ,train,0
6347-DCUIK,train,1
1335-HQMKX,train,0
2545-EBUPK,test,0
6923-AQONU,train,0
2172-EJXVF,train,0
0897-FEGMU,train,1
7663-RGWBC,test,1
1120-BMWUB,train,1
9124-LHCJQ,train,1
4536-PLEQY,train,0
7029-IJEJK,train,0
8871-JLMHM,train,0
2235-ZGKPT,train,1
3891-PUQOD,test,1
5447-VYTKW,train,0
3623-FQBOX,test,0
0689-NKYLF,train,1
8659-HDIYE,train,0
3658-KIBGF,test,1
3474-BAFSJ,train,0
5519-YLDGW,train,1
3865-ZFZIB,test,0
1855-AGAWH,train,0
7109-CQYUZ,train,0
1370-GGAWX,test,0
4680-KUTAJ,train,0
5307-UVGNB,train,0
4946-EDSEW,test,1
2883-ILGWO,train,0
2516-VQRRV,train,1
7580-UGXNC,train,1
3642-BYHDO,test,0
9629-NHXFW,test,0
2696-RZVZW,test,0
5766-FTRTS,train,0
0396-HUJBP,train,0
5178-LMXOP,test,1
8879-ZKJOF,train,0
6285-FTQBF,train,0
8185-UPYBR,train,1
4585-HETAI,train,1
7526-BEZQB,train,1
1474-JUWSM,train,0
3530-CRZSB,train,0
8498-XXGWA,train,0
9617-INGJY,train,0
0621-TSSMU,train,0
7234-KMNRQ,train,0
7636-PEPNS,test,0
4683-WYDOU,train,0
9052-DHNKM,test,0
6794-HKIAJ,train,0
5578-NKCXI,train,0
1642-HMARX,train,0
3096-WPXBT,test,0
8434-PNQZX,train,0
5950-AAAGJ,train,0
4299-OPXEJ,test,0
4951-UKAAQ,train,1
9618-LFJRU,train,0
6693-DJWTY,train,0
0744-GKNGE,train,0
6447-EGDIV,train,0
1167-OYZJF,train,0
2108-YKQTY,test,1
4806-DXQCE,train,0
4918-QLLIW,train,1
7056-IMHCC,test,1
4854-SSLTN,train,0
5294-DMSFH,train,0
4837-PZTIC,train,0
1625-JAIIY,train,1
0603-OLQDC,train,0
3272-VUHPV,train,0
4176-FXYBO,train,0
1063-DHQJF,test,0
8663-UPDGF,train,0
6719-FGEDO,train,0
1837-YQUCE,train,0
2947-DOMLJ,train,1
4112-LUEIZ,train,1
0369-ZGOVK,train,0
4510-HIMLV,train,1
9919-KNPOO,train,0
8749-JMNKX,train,1
7872-BAAZR,train,0
9391-LMANN,train,0
2430-USGXP,train,1
8174-TBVCF,train,0
1698-XFZCI,train,0
1877-HKBQX,train,0
4450-DLLMH,train,0
0428-AXXLJ,train,0
2746-DIJLO,test,0
5955-ERIHD,train,1
0917-EZOLA,train,1
3508-VLHCZ,test,0
4086-ATNFV,test,0
0468-YRPXN,train,0
5996-NRVXR,train,0
3739-YBWAB,train,0
7047-FWEYA,train,0
2000-MPKCA,train,0
9762-YAQAA,train,0
5949-EBSQK,test,1
5473-KHBPS,test,0
0100-DUVFC,train,0
5397-TUPSH,train,0
8950-MTZNV,train,0
0326-VDYXE,train,0
6773-LQTVT,test,0
7274-RTAPZ,train,1
0436-TWFFZ,train,0
8566-YPRGL,train,0
0311-UNPFF,train,1
6609-MXJHJ,train,0
2669-OIDSD,train,0
8400-WZICQ,test,0
3834-XUIFC,train,1
9576-SYUHJ,test,0
0410-IPFTY,test,0
2831-EBWRN,train,0
9430-NKQLY,test,0
8414-MYSHR,train,1
0247-SLUJI,train,0
9402-ORRAH,train,0
6483-OATDN,test,0
1293-HHSHJ,train,0
4840-ORQXB,test,0
7599-FKVXZ,train,1
3982-DQLUS,train,0
8610-ZIKJJ,train,0
3756-VNWDH,test,0
7801-KICAO,train,0
7673-LPRNY,train,0
8229-TNIQA,train,1
6060-QBMGV,train,0
7339-POGZN,train,0
2828-SLQPF,test,0
4465-VDKIQ,train,0
2921-XWDJH,train,0
6221-AVQYL,train,1
2558-BUOZZ,train,0
9257-AZMTZ,train,0
0003-MKNFE,train,0
0975-UYDTX,train,0
7743-EXURX,train,1
4682-BLBUC,train,0
0975-VOOVL,train,0
5968-VXZLG,train,0
5569-KGJHX,train,1
4988-IQIGL,train,1
5201-FRKKS,train,0
9799-CAYJJ,train,0
7730-IUTDZ,train,1
0426-TIRNE,train,1
5443-SCMKX,train,0
8295-KMENE,train,0
6738-ISCBM,train,0
9821-BESNZ,train,0
3678-MNGZX,train,0
1335-NTIUC,test,0
2916-BQZLN,train,0
4558-CGYCZ,train,0
2368-GAKKQ,test,0
8710-YGLWG,train,0
3199-XGZCY,test,0
3785-KTYSH,train,0
6814-ZPWFQ,test,0
4063-EIKNQ,train,0
6993-YCOBK,test,0
5206-HPJKM,train,0
7587-RZNME,test,1
0748-RDGGM,train,1
8393-JMVMB,train,0
5019-GQVCR,train,0
6036-TTFYU,train,0
2550-AEVRU,train,0
0969-RGKCU,train,0
0378-CJKPV,train,0
4706-AXVKM,test,1
5889-JTMUL,test,1
9026-RNUJS,train,1
3746-EUBYR,train,1
2332-EFBJY,train,1
2880-FPNAE,train,0
1703-MGIAB,train,0
4311-QTTAI,train,0
9474-PHLYD,train,1
4318-RAJVY,train,0
2165-VOEGB,test,1
3612-YUNGG,train,0
2254-DLXRI,test,0
5062-CJJKH,test,0
9028-LIHRP,train,0
2219-MVUSO,train,1
1053-MXTTK,train,0
1530-ZTDOZ,test,0
1301-LOPVR,train,0
0853-TWRVK,train,0
8914-RBTSB,test,1
6212-ATMLK,train,0
8200-LGKSR,train,0
1568-BEKZM,test,0
0670-ANMUU,train,0
6897-RWMUB,train,0
0963-ZBDRN,test,1
7594-RQHXR,train,1
6999-CHVCF,train,0
6134-KWTBV,test,0
1077-HUUJM,test,0
6331-EWIEB,train,1
0895-LNKRC,train,0
2045-BMBTJ,train,0
8417-GSODA,train,0
5171-EPLKN,train,0
4452-QIIEB,train,0
5998-VVEJY,train,1
1624-NALOJ,train,1
6741-EGCBI,train,0
7820-ZYGNY,train,0
4317-VTEOA,test,1
9677-AVKED,train,0
1670-SVOWZ,train,1
2227-JRSJX,test,0
9847-HNVGP,train,0
6696-YDAYZ,train,0
8980-WQFWL,train,0
1730-ZMAME,train,0
6506-EYCNH,train,0
4634-JLRJT,train,0
9501-UKKNL,train,0
2560-QTSBS,train,0
7541-YLXCL,train,1
4795-WRNVT,train,0
6080-TCMYC,test,0
0260-ZDLGK,train,1
7860-UXCRM,train,0
6357-JJPQT,train,0
2292-XQWSV,train,0
9552-TGUZV,train,0
5913-INRQV,train,0
8722-NGNBH,train,1
6210-KBBPI,train,1
9643-YBLUR,train,0
8734-FNWVH,train,0
9447-YPTBX,train,0
0133-BMFZO,train,1
6128-CZOMY,train,1
9540-JYROE,train,1
9026-LHEVG,train,0
2260-USTRB,train,1
3656-TKRVZ,train,1
7011-CVEUC,train,0
6185-TASNN,train,0
7925-PNRGI,train,0
8623-TMRBY,train,1
1552-CZCLL,train,0
3038-PQIUY,train,0
1501-SGHBW,train,1
9313-CDOGY,test,0
8148-BPLZQ,train,0
2623-DRYAM,train,0
9987-LUTYD,train,0
3208-YPIOE,train,1
4488-KQFDT,train,0
2612-RANWT,train,1
5693-PIPCS,train,0
0491-KAPQG,train,0
1925-LFCZZ,train,0
8039-EQPIM,train,0
6900-PXRMS,train,1
8707-RMEZH,train,0
3346-BRMIS,train,1
3209-ZPKFI,train,0
6479-VDGRK,train,0
9373-WSLOY,train,0
2933-FILNV,train,1
3569-JFODW,train,0
9819-FBNSV,test,0
9544-PYPSJ,test,0
1591-XWLGB,train,0
0396-UKGAI,train,0
3243-ZHOHY,train,0
5186-EJEGL,test,0
7527-QNRUS,train,0
9986-BONCE,test,1
2722-JMONI,train,1
2203-GHNWN,test,0
3878-AVSOQ,train,0
3258-SYSWS,train,0
5296-PSYVW,train,0
6319-QSUSR,train,0
4083-EUGRJ,train,1
7579-OOPEC,test,1
0512-FLFDW,train,0
1771-OADNZ,train,1
0487-CRLZF,train,0
2107-FBPTK,train,0
9451-WLYRI,train,0
8219-VYBVI,test,0
1991-VOPLL,train,0
9738-QLWTP,train,0
1016-DJTSV,test,0
9419-IPPBE,train,0
0174-QRVVY,test,0
5699-BNCAS,train,0
2900-PHPLN,train,0
0612-RTZZA,train,1
8106-GWQOK,train,0
8751-EDEKA,train,0
6878-GGDWG,train,0
4039-PIMHX,test,0
8450-LUGUK,train,0
3604-WLABM,test,0
0795-GMVQO,train,0
2259-OUUSZ,train,0
1142-IHLOO,train,0
6410-LEFEN,train,1
4633-MKHYU,train,0
6257-RJOHI,test,0
1545-JFUML,test,0
3194-ORPIK,train,1
7826-VVKWT,train,0
1353-GHZOS,train,0
2587-EKXTS,test,0
5442-BXVND,test,0
8816-VXNZD,train,1
9378-FXTIZ,test,1
1723-HKXJQ,train,1
7825-GKXMW,train,1
9753-OYLBX,train,0
2364-UFROM,train,0
6656-JWRQX,train,0
6473-ULUHT,test,0
1240-KNSEZ,test,1
0836-SEYLU,train,1
4433-JCGCG,train,1
3716-BDVDB,test,1
7688-AWMDX,train,0
2842-BCQGE,train,0
7244-QWYHG,train,0
5899-MQZZL,train,1
6849-OYAMU,train,1
5312-UXESG,train,0
9488-HGMJH,train,1
6038-GCYEC,train,1
2150-WLKUW,train,0
7159-FVYPK,train,0
7032-LMBHI,test,0
1150-WFARN,test,1
6088-BXMRG,train,0
3144-AUDBS,train,1
4821-SJHJV,train,0
7346-MEDWM,train,0
1137-DGOWI,train,0
5616-PRTNT,train,1
3812-LRZIR,test,0
4818-QIUFN,test,1
9483-GCPWE,test,0
4227-OJHAL,test,0
9220-CXRSC,train,0
4993-JCRGJ,test,0
9537-JALFH,test,0
6698-OXETB,test,0
2103-ZRXFN,train,0
3724-BSCVH,train,0
4877-TSOFF,test,0
9209-NWPGU,test,0
6961-VCPMC,train,1
7306-YDSOI,train,0
5288-AHOUP,train,0
6688-UZPWD,train,1
0655-YDGFJ,train,0
8468-EHYJA,train,0
6823-SIDFQ,test,0
1097-FSPVW,test,0
2839-RFSQE,test,1
8328-SKJNO,train,0
7010-ZMVBF,test,0
5201-CBWYG,train,0
0968-GSIKN,train,1
1965-DDBWU,test,1
9057-SIHCH,test,1
6352-GIGGQ,train,0
3635-QQRQD,train,0
6771-XWBDM,train,1
2897-DOVND,train,0
3082-YVEKW,train,0
0191-EQUUH,train,0
7134-HBPBS,train,0
3489-HHPFY,train,0
2926-JEJJC,test,0
8601-QACRS,test,1
4950-BDEUX,train,0
5789-LDFXO,train,0
0508-OOLTO,train,0
2984-TBYKU,train,0
9822-WMWVG,test,0
2391-SOORI,test,1
9040-KZVWO,test,0
2645-QTLMB,train,1
4806-HIPDW,train,1
1548-ARAGG,train,0
6339-RZCBJ,train,0
4424-TKOPW,train,1
4415-WNGVR,train,0
2522-AHJXR,test,0
0412-UCCNP,train,0
1816-FLZDK,test,0
7096-UCLNH,train,0
8443-ZRDBZ,test,1
9136-ALYBR,train,1
4615-PIVVU,train,0
8885-QSQBX,train,0
7479-NITWS,train,1
8617-ENBDS,train,0
9385-NXKDA,test,0
0430-IHCDJ,test,0
2959-MJHIC,test,1
6674-KVJHG,train,0
1814-DKOLC,train,0
4201-JMNGR,train,1
9351-HXDMR,test,0
3537-HPKQT,train,0
2129-ALKBS,test,0
5821-MMEIL,train,0
5960-WPXQM,train,1
0684-AOSIH,train,1
8260-NGFNY,train,1
1309-XGFSN,train,0
1866-RZZQS,train,1
6968-URWQU,test,0
4742-TXUEX,test,0
9631-XEYKE,train,0
8631-NBHFZ,train,1
1335-MXCSE,train,0
8873-TMKGR,test,0
8800-JOOCF,train,0
1469-LBJQJ,train,0
4958-XCBDQ,train,1
8337-UPOAQ,train,1
0064-YIJGF,train,0
2386-OWURY,test,0
1725-IQNIY,train,1
0310-VQXAM,train,0
6598-RFFVI,test,1
3453-RTHJQ,train,0
6712-OAWRH,test,1
6278-FEPBZ,train,0
4280-DLSHD,train,0
1508-DFXCU,train,0
8614-VGMMV,train,1
7868-BGSZA,train,0
2800-QQUSO,test,0
2930-UOTMB,test,1
7973-DZRKH,train,0
5914-DVBWJ,train,1
7698-YFGEZ,train,0
2533-QVMSK,test,1
9773-PEQBZ,train,0
8644-XLFBW,train,1
0650-BWOZN,train,0
8625-AZYZY,train,1
7785-RDVIG,train,0
9602-WCXPI,train,0
2903-YYTBW,train,0
3620-MWJNE,train,0
8573-JGCZW,test,0
6837-HAEVO,train,0
6701-YVNQG,test,0
9306-CPCBC,train,1
4304-XUMGI,train,0
9504-YAZWB,train,0
8819-ZBYNA,test,0
6174-NRBTZ,train,0
9481-IEBZY,train,0
1833-VGRUM,train,1
6137-NICCO,test,0
9065-ZCPQX,train,0
6402-EJMWF,test,0
3620-EHIMZ,train,0
3213-VVOLG,train,0
6870-ECSHE,train,0
8747-UDCOI,train,0
8374-XGEJJ,train,1
2656-TABEH,train,1
6946-LMSQS,test,1
4626-OZDTJ,train,0
9169-BSVIN,train,0
2325-ZUSFD,test,1
8194-PEEBY,train,0
6872-HXFNF,test,0
3932-CMDTD,test,1
7714-YXSMB,train,0
8387-UGUSU,train,0
1080-BWSYE,train,0
4039-HEUNW,train,1
1194-HVAIF,train,0
0812-WUPTB,train,1
3594-UVONA,test,1
0004-TLHLJ,test,1
1767-TGTKO,train,0
8439-LTUGF,train,0
8805-JNRAZ,test,0
5089-IFSDP,train,1
6418-HNFED,test,0
0206-OYVOC,train,0
7291-CDTMJ,train,0
7128-GGCNO,train,0
0237-YFUTL,train,0
7691-KGKGP,train,0
6710-HSJRD,test,0
3675-EQOZA,test,0
0840-DCNZE,train,0
1732-FEKLD,train,0
9862-KJTYK,train,0
0479-HMSWA,train,0
5854-KSRBJ,train,0
0365-BZUWY,train,0
4817-VYYWS,test,1
5701-SVCWR,train,0
3129-AAQOU,train,0
4922-CVPDX,train,0
1396-QWFBJ,train,1
1357-BIJKI,test,0
1099-BTKWT,train,0
5299-SJCZT,train,1
2018-PZKMU,train,0
7340-KEFQE,train,0
4570-QHXHL,test,0
2403-BCASL,train,1
7392-YYPYJ,train,0
2898-LSJGD,train,1
2223-GDSHL,train,0
7359-PTSXY,train,1
9470-RTWDV,train,0
2176-OSJUV,train,0
9348-YVOMK,train,0
8104-OSKWT,train,0
4521-YEEHE,train,0
4090-KPJIP,test,0
3786-WOVKF,train,0
4503-BDXBD,train,1
6086-ESGRL,train,1
2592-HODOV,train,0
3886-CERTZ,train,1
7995-ZHHNZ,train,0
3824-RHKVR,train,0
5816-SCGFC,train,0
5989-AXPUC,train,0
4979-HPRFL,train,0
8590-OHDIW,test,0
8015-IHCGW,test,0
2332-TODQS,test,0
9278-VZKCD,test,0
8008-OTEZX,train,0
2773-OVBPK,train,0
5999-LCXAO,train,0
5206-XZZQI,train,0
4803-LBYPN,train,0
5759-RCVCB,test,1
6372-RFVNS,test,1
2139-FQHLM,test,0
8261-GWDBQ,train,0
1093-YSWCA,train,0
8938-UMKPI,test,1
0991-BRRFB,train,1
3882-IYOIJ,train,0
8749-TZYEC,train,0
1755-FZQEC,train,0
3115-JPJDD,train,0
5600-KTXFM,train,0
3871-IKPYH,train,1
6319-IEJWJ,test,1
9025-AOMKI,train,1
6339-TBELP,train,0
7964-YESJC,train,0
6173-GOLSU,test,0
5275-SQEIZ,train,1
7716-YTYHG,train,1
9938-ZREHM,train,0
7950-XWOVN,train,0
4390-KYULV,train,1
4647-MUZON,test,0
9702-AIUJO,train,0
8849-PRIQJ,train,0
8851-RAGOV,train,0
1304-NECVQ,train,1
5396-IZEPB,train,0
1729-VLAZJ,test,0
8285-ABVLB,train,0
0701-TJSEF,test,0
5712-VBOXD,train,0
6629-LADHQ,train,0
8945-GRKHX,train,1
1559-DTODC,test,0
4797-MIWUM,train,0
6959-UWKHF,train,1
8720-RQSBJ,train,0
4537-CIBHB,test,0
3815-SLMEF,train,1
5154-VEKBL,train,1
4324-AHJKS,train,0
4355-CVPVS,train,0
4495-LHSSK,train,0
5655-JSMZM,train,1
5915-ANOEI,train,0
9861-PDSZP,train,0
4505-EXZHB,train,1
7225-CBZPL,train,0
6704-UTUKK,test,0
4587-VVTOX,test,1
2019-HDCZY,test,0
4652-NNHNY,train,1
8788-DOXSU,train,0
7404-JLKQG,test,0
7421-ZLUPA,train,0
8972-HJWNV,train,1
3274-NSDWE,train,0
2632-IVXVF,train,0
3692-JHONH,train,0
8915-NNTRC,test,0
5914-GXMDA,train,0
7463-IFMQU,train,0
2920-RNCEZ,train,0
2541-YGPKE,test,0
8515-OCTJS,train,1
5382-TEMLV,train,0
3441-CGZJH,train,0
9592-ERDKV,train,0
2860-RANUS,test,1
5261-QSHQM,train,1
4778-IZARL,train,0
0432-CAJZV,test,0
7008-LZVOZ,train,0
8868-WOZGU,train,1
1200-TUZHR,train,0
9365-CSLBQ,test,0
1334-FJSVR,train,1
5884-FBCTL,train,0
7130-CTCUS,test,0
6242-FEGFD,train,0
7625-XCQRH,train,1
6194-HBGQN,test,0
7634-WSWDB,train,0
6986-IXNDM,train,0
1731-TVIUK,test,1
2987-BJXIK,test,0
9769-TSBZE,train,0
0406-BPDVR,train,1
0618-XWMSS,train,1
1395-WSWXR,train,0
6023-GSSXW,train,0
6752-APNJL,train,0
5276-KQWHG,train,1
0420-HLGXF,train,0
7446-KQISO,train,0
9823-EALYC,train,0
0582-AVCLN,train,0
5803-NQJZO,test,0
2565-JSLRY,train,1
2607-DHDAK,train,0
1073-XXCZD,train,0
0743-HRVFF,test,0
4006-HKYHO,train,0
3727-JEZTU,train,0
8143-ETQTI,train,0
6689-KXGBO,train,1
9667-TKTVZ,train,0
3657-COGMW,train,0
8570-KLJYJ,test,0
7754-IXRMC,train,0
9473-CBZOP,test,0
2969-WGHQO,test,0
6615-NGGZJ,train,1
4334-HOWRP,train,0
4255-DDUOU,train,1
5863-OOKCL,test,0
1686-STUHN,train,0
1329-VHWNP,train,0
2984-MIIZL,train,1
0266-GMEAO,train,0
5590-YRFJT,train,1
5574-NXZIU,test,0
0019-GFNTW,train,0
4256-ZWTZI,test,0
8309-PPCED,train,0
4098-NAUKP,train,0
5196-WPYOW,train,0
4608-LCIMN,train,0
1485-YDHMM,train,0
4054-CUMIA,train,0
0603-TPMIB,train,0
2525-GVKQU,test,0
8161-QYMTT,test,0
9581-GVBXT,train,0
5862-BRIXZ,train,0
5404-GGUKR,train,0
3308-JSGML,train,0
2126-GSEGL,train,0
3677-TNKIO,train,1
0440-QEXBZ,test,0
2434-EEVDB,train,0
6762-QVYJO,train,0
6199-IWKGC,train,0
2675-DHUTR,train,0
8152-VETUR,train,0
9667-EQRXU,train,1
7446-YPODE,train,0
9522-BNTHX,train,0
4676-WLUHT,train,0
3329-WDIOK,train,1
7980-MHFLQ,train,0
2873-ZLIWT,train,1
3415-TAILE,train,1
0757-WCUUZ,train,0
1629-DQQVB,test,0
1915-IOFGU,train,1
3045-XETSH,train,1
0374-AACSZ,train,0
7239-HZZCX,test,1
4872-VXRIL,train,0
9140-CZQZZ,train,0
3423-HHXAO,train,0
9938-TKDGL,train,0
0531-ZZJWQ,test,0
6537-QLGEX,train,0
2688-BHGOG,train,0
7683-CBDKJ,train,1
0946-CLJTI,train,1
3160-TYXLT,train,0
1325-USMEC,train,0
0916-QOFDP,train,0
0628-CNQRM,test,1
5606-AMZBO,test,0
6199-IPCAO,train,0
7665-TOALD,train,1
0112-QWPNC,train,1
0324-BRPCJ,train,1
2777-PHDEI,train,1
5640-CAXOA,train,0
2235-EZAIK,train,0
3847-BAERP,test,0
1196-AMORA,train,1
4282-YMKNA,train,1
1453-RZFON,train,0
8263-OKETD,train,0
0670-KDOMA,train,0
2476-YGEFM,train,0
8687-BAFGU,train,0
0641-EVBOJ,train,0
0829-XXPLX,train,0
9974-JFBHQ,train,0
5356-RHIPP,train,1
6624-JDRDS,train,0
0608-JDVEC,test,0
9780-FKVVF,train,0
1919-RTPQD,train,0
5214-NLTIT,train,0
3345-PBBFH,train,0
5055-BRMNE,train,0
9189-JWSHV,train,1
2190-PHBHR,train,0
2650-GYRYL,train,0
0746-JTRFU,train,1
5208-FVQKB,train,0
7184-LRUUR,train,0
6627-CFOSN,train,0
3982-JGSFD,test,0
1574-DYCWE,test,0
7247-XOZPB,train,0
2466-FCCPT,train,0
6211-WWLTF,train,0
4826-TZEVA,train,0
6016-NXBNJ,train,0
9138-EFSMO,test,0
0576-WNXXC,test,1
4632-XJMEX,train,0
8910-LEDAG,train,0
3452-GWUIN,train,0
2716-GFZOR,train,0
3724-UCSHY,train,0
8626-XHBIE,train,0
4628-CTTLA,train,1
3192-LNKRK,train,0
4439-YRNVD,train,0
2876-VBBBL,train,1
6834-NXDCA,test,1
2208-UGTGR,train,0
3005-TYFRD,train,0
8670-MEFCP,train,0
3079-BCHLN,train,0
7777-UNYHB,train,0
5597-GLBUC,train,1
7278-CKDNC,test,0
2748-MYRVK,test,1
8450-UYIBU,train,0
2969-VAPYH,train,0
4822-YCXMX,train,1
7181-OQCUT,test,0
8474-UMLNT,train,0
9821-POOTN,train,1
3836-FZSDJ,test,0
9142-XMYJH,test,0
6559-ILWKJ,train,1
0187-QSXOE,train,0
7733-UDMTP,test,0
2649-HWLYB,test,0
5214-CHIWJ,train,0
4229-CZMLL,test,1
6904-JLBGY,train,0
2465-BLLEU,train,0
1685-VAYJF,train,0
8874-EJNSR,train,0
6917-YACBP,train,0
5049-MUBWG,test,0
4223-WOZCM,test,0
0769-MURVM,test,0
9253-VIFJQ,train,0
7030-FZTFM,train,0
9741-YLNTD,test,0
5917-RYRMG,test,0
5120-ZBLAI,train,0
1194-BHJYC,train,0
3663-MITLP,train,1
0906-QVPMS,train,0
9025-ZRPVR,test,1
1905-OEILC,train,0
7858-GTZSP,train,0
3285-UCQVC,train,1
6248-BSHKG,test,0
4685-TFLLS,train,0
3470-BTGQO,train,0
1209-VFFOC,train,0
8224-DWCKX,train,0
5482-PLVPE,train,1
4553-DVPZG,train,0
4902-OHLSK,train,1
6917-IAYHD,train,0
0495-ZBNGW,train,1
8620-RJPZN,test,0
7572-KPVKK,test,0
2642-MAWLJ,train,0
2357-COQEK,train,1
7103-ZGVNT,train,0
3737-GCSPV,train,1
2027-WKXMW,train,0
7137-NAXML,train,0
2428-ZMCTB,test,0
2961-VNFKL,train,0
1768-HNVGJ,train,0
6963-KQYQB,train,0
5934-RMPOV,train,0
1207-BLKSA,train,0
4088-YLDSU,train,1
8316-BBQAY,train,0
1166-PQLGG,test,0
3146-JTQHR,train,0
4291-YZODP,train,0
4395-PZMSN,train,0
6427-FEFIG,train,0
0017-IUDMW,test,0
8706-HRADD,train,0
9955-QOPOY,train,0
4385-ZKVNW,train,0
5446-DKWYW,test,0
2034-CGRHZ,train,1
5797-APWZC,train,1
3683-QKIUE,train,1
4228-ZGYUW,train,1
9031-ZVQPT,train,0
2990-IAJSV,test,0
8107-KNCIM,train,0
9027-YFHQJ,train,0
5176-LDKUH,train,0
4644-OBGFZ,train,0
7926-IJOOU,train,0
6480-YAGIY,train,0
4029-HPFVY,test,0
7602-DBTOU,test,0
5345-BMKWB,train,0
3519-ZKXGG,test,1
5457-COLHT,test,0
6416-TVAIH,train,1
5451-YHYPW,train,0
5108-ADXWO,train,1
7998-WNZEM,test,0
3066-RRJIO,train,1
4664-NJCMS,train,0
0307-BCOPK,test,0
7629-WFGLW,train,0
2542-HYGIQ,train,0
6715-OFDBP,train,1
5016-LIPDW,train,0
6481-LXPWL,train,0
1567-DSCIC,train,1
2150-UWTFY,train,1
6124-ACRHJ,train,0
9362-MWODR,train,0
9975-GPKZU,train,0
9625-RZFUK,train,0
5153-LXKDT,train,0
5161-UBZXI,train,0
1020-JPQOW,train,0
7919-ZODZZ,test,0
0565-JUPYD,train,0
6867-ACCZI,train,0
5939-XAIXZ,train,0
9054-FOWNV,test,0
2683-BPJSO,train,1
2157-MXBJS,train,1
8207-VVMYB,test,0
9732-EQMWY,train,0
9360-AHGNL,train,1
1087-UDSIH,test,1
5269-NRGDP,train,0
6195-MELTI,train,0
5485-WUYWF,train,1
2121-JAFOM,train,0
8818-DOPVL,test,0
2632-UCGVD,train,1
5445-PZWGX,test,1
1227-UDMZR,test,0
5198-HQAEN,train,0
9170-CCKOU,train,1
2167-FQSTQ,train,0
2819-GWENI,train,0
1043-YCUTE,train,1
3814-MLAXC,train,1
3572-UUHRS,train,0
2692-PFYTJ,test,0
1226-UDFZR,train,1
5955-EPOAZ,train,0
6821-JPCDC,train,0
8815-LMFLX,train,0
9135-HSWOC,test,0
8582-KRHPJ,test,0
5811-IWXYM,train,0
